지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
구미,2022-08-16,구미태양광,0.992,1.014663,24.5,59.4,0.4,89.9,0.8,6.5
구미,2022-08-17,구미태양광,0.992,2.725656,25.2,26.0,0.6,81.4,4.8,15.4
구미,2022-08-18,구미태양광,0.992,4.583809,25.4,,0.6,75.4,9.7,22.9
구미,2022-08-19,구미태양광,0.992,3.373316,25.9,0.0,0.5,79.8,3.9,17.2
구미,2022-08-20,구미태양광,0.992,1.420283,26.4,12.7,0.4,84.5,2.6,8.9
구미,2022-08-21,구미태양광,0.992,4.991235,26.1,0.0,0.6,70.1,10.8,23.7
구미,2022-08-22,구미태양광,0.992,4.73242,25.8,,0.5,73.6,9.7,22.5
구미,2022-08-23,구미태양광,0.992,0.433603,24.2,14.7,0.3,89.1,0.0,4.1
구미,2022-08-24,구미태양광,0.992,1.387306,21.8,9.7,0.6,83.5,0.3,7.9
구미,2022-08-25,구미태양광,0.992,3.394359,23.0,0.4,0.7,79.1,4.0,17.6
구미,2022-08-26,구미태양광,0.992,4.176817,23.9,,1.0,64.3,10.5,21.4
구미,2022-08-27,구미태양광,0.992,3.75702,22.3,,0.9,62.5,6.4,18.7
구미,2022-08-28,구미태양광,0.992,5.147367,21.4,,0.7,61.1,11.1,24.2
구미,2022-08-29,구미태양광,0.992,1.203116,19.5,1.5,0.5,79.9,0.0,6.0
구미,2022-08-30,구미태양광,0.992,0.344296,19.4,9.7,0.3,90.1,0.0,3.5
구미,2022-08-31,구미태양광,0.992,0.855495,21.4,14.7,0.4,88.4,0.4,5.7
구미,2022-09-01,구미태양광,0.992,1.88455,21.8,,0.4,83.6,1.1,8.0
구미,2022-09-02,구미태양광,0.992,1.579884,21.5,0.0,0.5,78.9,0.7,7.9
구미,2022-09-03,구미태양광,0.992,1.061091,21.8,1.2,0.4,80.6,0.0,5.5
구미,2022-09-04,구미태양광,0.992,2.139172,23.4,0.0,0.4,85.1,1.4,10.3
구미,2022-09-05,구미태양광,0.992,0.625242,23.9,46.0,0.4,91.4,0.0,3.7
구미,2022-09-06,구미태양광,0.992,2.652906,21.3,91.6,1.8,76.0,6.7,13.4
구미,2022-09-07,구미태양광,0.992,5.097611,21.1,,0.8,66.3,10.0,22.8
구미,2022-09-08,구미태양광,0.992,5.024284,20.8,,0.5,70.3,10.7,22.3
구미,2022-09-09,구미태양광,0.992,5.052777,21.3,,0.7,68.8,10.1,21.8
구미,2022-09-10,구미태양광,0.992,1.828576,20.0,0.1,0.4,75.0,2.4,8.1
구미,2022-09-11,구미태양광,0.992,3.314449,22.3,,0.4,74.3,4.8,14.9
구미,2022-09-12,구미태양광,0.992,1.836388,21.5,0.2,0.4,83.0,0.3,8.4
구미,2022-09-13,구미태양광,0.992,3.453007,23.9,,0.6,66.8,4.6,15.1
구미,2022-09-14,구미태양광,0.992,3.641173,22.8,,0.9,60.4,7.9,16.5
구미,2022-09-15,구미태양광,0.992,4.866925,23.1,,0.7,68.9,10.8,19.9
구미,2022-09-16,구미태양광,0.992,2.225086,22.6,,0.3,78.9,0.5,11.0
구미,2022-09-17,구미태양광,0.992,3.25761,25.4,2.3,0.4,79.8,6.4,16.9
구미,2022-09-18,구미태양광,0.992,2.305284,26.2,,0.8,75.3,0.7,12.2
구미,2022-09-19,구미태양광,0.992,2.2253,25.1,0.0,1.3,60.4,4.9,13.5
구미,2022-09-20,구미태양광,0.992,3.754057,18.6,,0.9,62.0,6.4,15.8
구미,2022-09-21,구미태양광,0.992,5.034913,17.1,,0.6,65.6,9.0,20.3
구미,2022-09-22,구미태양광,0.992,4.113539,17.6,,0.4,69.8,8.3,17.7
구미,2022-09-23,구미태양광,0.992,4.571587,18.8,,0.7,65.0,8.4,19.1
구미,2022-09-24,구미태양광,0.992,5.134494,18.4,,0.8,54.0,8.9,20.1
구미,2022-09-25,구미태양광,0.992,2.504732,18.0,,0.3,70.1,2.4,10.5
구미,2022-09-26,구미태양광,0.992,1.275578,17.4,,0.2,78.5,0.0,6.4
구미,2022-09-27,구미태양광,0.992,4.046431,18.8,,0.4,76.1,8.4,17.8
구미,2022-09-28,구미태양광,0.992,2.871515,18.0,,0.2,79.4,3.9,12.9
구미,2022-09-29,구미태양광,0.992,4.726127,18.7,,0.4,74.9,9.0,19.4
구미,2022-09-30,구미태양광,0.992,4.793235,19.0,,0.4,70.5,9.5,19.2
구미,2022-10-01,구미태양광,0.992,4.14261,19.0,,0.4,67.9,7.6,17.4
구미,2022-10-02,구미태양광,0.992,2.558533,20.9,0.1,0.5,68.8,2.9,11.3
구미,2022-10-03,구미태양광,0.992,2.032147,23.8,9.1,0.7,79.1,1.5,8.7
구미,2022-10-04,구미태양광,0.992,1.504458,21.2,20.2,1.0,81.8,1.3,6.2
구미,2022-10-05,구미태양광,0.992,2.240344,16.8,0.0,0.4,73.6,1.6,9.2
구미,2022-10-06,구미태양광,0.992,2.793342,17.6,,0.4,71.0,3.4,12.6
구미,2022-10-07,구미태양광,0.992,1.665362,15.8,0.0,0.8,68.0,2.2,7.0
구미,2022-10-08,구미태양광,0.992,3.800847,14.3,,0.6,69.4,8.9,15.6
구미,2022-10-09,구미태양광,0.992,1.063404,13.0,2.5,0.2,85.3,0.0,5.2
구미,2022-10-10,구미태양광,0.992,3.932893,12.6,0.1,2.0,59.5,7.5,15.3
구미,2022-10-11,구미태양광,0.992,4.687797,13.0,,1.2,60.1,7.7,17.3
구미,2022-10-12,구미태양광,0.992,4.747821,12.5,,0.2,75.0,9.4,16.8
구미,2022-10-13,구미태양광,0.992,4.749269,14.6,,0.3,74.6,8.6,16.5
구미,2022-10-14,구미태양광,0.992,3.977872,14.9,,0.3,77.8,7.1,14.5
구미,2022-10-15,구미태양광,0.992,4.068051,17.1,,0.3,75.0,7.7,15.3
구미,2022-10-16,구미태양광,0.992,4.413794,18.6,,0.4,69.9,7.5,14.9
구미,2022-10-17,구미태양광,0.992,4.812471,14.8,,1.3,45.9,8.4,16.1
구미,2022-10-18,구미태양광,0.992,5.100649,10.3,,1.0,47.4,9.1,17.1
구미,2022-10-19,구미태양광,0.992,5.087055,10.0,,0.9,53.6,9.0,16.8
구미,2022-10-20,구미태양광,0.992,4.881461,10.5,,0.2,62.4,9.0,16.6
구미,2022-10-21,구미태양광,0.992,2.489761,12.4,,0.1,67.9,3.7,9.0
구미,2022-10-22,구미태양광,0.992,4.436791,15.0,,0.6,61.6,8.1,14.6
구미,2022-10-23,구미태양광,0.992,3.534796,14.9,,0.8,60.8,8.6,13.6
구미,2022-10-24,구미태양광,0.992,3.13771,11.2,,1.0,52.0,6.8,12.5
구미,2022-10-25,구미태양광,0.992,4.003909,9.5,,0.4,64.6,7.1,13.9
구미,2022-10-26,구미태양광,0.992,4.357169,10.6,,0.2,69.0,7.9,14.7
구미,2022-10-27,구미태양광,0.992,4.040428,13.2,,0.4,63.9,7.6,10.7
구미,2022-10-28,구미태양광,0.992,4.032617,12.7,,0.4,70.9,8.4,14.0
구미,2022-10-29,구미태양광,0.992,4.023218,12.9,,0.3,72.3,7.7,14.1
구미,2022-10-30,구미태양광,0.992,3.528069,12.9,0.0,0.5,71.3,7.4,12.0
구미,2022-10-31,구미태양광,0.992,3.095911,11.9,,0.3,72.8,7.5,12.0
구미,2022-11-01,구미태양광,0.992,4.17103,12.7,,0.5,69.0,8.3,13.9
구미,2022-11-02,구미태양광,0.992,4.258461,11.1,,0.3,61.4,8.3,14.0
구미,2022-11-03,구미태양광,0.992,2.885833,10.6,,0.6,55.4,6.0,10.7
구미,2022-11-04,구미태양광,0.992,4.662704,8.0,,1.4,40.8,8.2,14.4
구미,2022-11-05,구미태양광,0.992,4.779423,6.9,,0.8,42.5,8.4,14.4
구미,2022-11-06,구미태양광,0.992,4.334101,7.5,,0.2,62.9,8.4,0.2
구미,2022-11-07,구미태양광,0.992,3.896304,8.5,,0.1,64.4,8.2,13.1
구미,2022-11-08,구미태양광,0.992,4.016563,10.2,,0.2,64.1,8.4,13.6
구미,2022-11-09,구미태양광,0.992,3.699603,10.4,,0.3,66.1,7.5,12.7
구미,2022-11-10,구미태양광,0.992,3.465083,11.0,,0.1,65.5,8.3,12.3
구미,2022-11-11,구미태양광,0.992,3.290587,12.0,,0.2,70.3,8.2,12.1
구미,2022-11-12,구미태양광,0.992,2.981509,16.0,0.0,0.5,73.6,5.6,11.3
구미,2022-11-13,구미태양광,0.992,2.823353,14.8,21.4,0.9,68.1,3.9,9.4
구미,2022-11-14,구미태양광,0.992,1.184749,11.1,,0.5,62.9,1.1,5.6
구미,2022-11-15,구미태양광,0.992,3.717321,8.9,,0.9,63.3,7.3,11.5
구미,2022-11-16,구미태양광,0.992,2.870864,9.1,0.8,0.4,70.9,7.1,10.6
구미,2022-11-17,구미태양광,0.992,3.789709,8.0,,0.2,65.9,7.9,11.9
구미,2022-11-18,구미태양광,0.992,3.963774,7.4,,0.2,65.8,7.9,12.7
구미,2022-11-19,구미태양광,0.992,3.377873,9.0,,0.1,70.6,7.4,11.0
구미,2022-11-20,구미태양광,0.992,3.581007,10.7,,0.2,74.3,7.3,11.3
구미,2022-11-21,구미태양광,0.992,3.057439,10.3,,0.2,70.0,7.1,10.6
구미,2022-11-22,구미태양광,0.992,0.7011,10.8,0.3,0.1,75.0,0.0,3.5
구미,2022-11-23,구미태양광,0.992,2.118202,12.3,0.1,0.9,63.8,5.3,8.5
구미,2022-11-24,구미태양광,0.992,2.544793,8.1,,0.3,58.9,4.2,8.6
구미,2022-11-25,구미태양광,0.992,3.290586,7.2,,0.2,67.5,7.4,10.4
구미,2022-11-26,구미태양광,0.992,3.575799,9.2,,1.0,48.5,7.4,11.2
구미,2022-11-27,구미태양광,0.992,3.715369,5.1,,0.5,50.8,7.2,11.1
구미,2022-11-28,구미태양광,0.992,1.087628,6.7,17.6,0.4,73.4,1.2,4.0
구미,2022-11-29,구미태양광,0.992,0.608972,10.0,14.8,1.3,64.1,0.0,3.1
구미,2022-11-30,구미태양광,0.992,2.830223,-0.7,,2.1,37.9,5.2,8.6
구미,2022-12-01,구미태양광,0.992,3.538773,-1.5,,1.2,33.9,5.9,10.2
구미,2022-12-02,구미태양광,0.992,4.292665,-0.6,,0.7,53.3,7.2,11.6
구미,2022-12-03,구미태양광,0.992,2.614288,3.4,,0.4,61.5,3.6,7.4
구미,2022-12-04,구미태양광,0.992,2.039233,2.1,,1.4,33.4,1.9,6.3
구미,2022-12-05,구미태양광,0.992,2.797392,0.4,,1.4,30.8,5.9,8.5
구미,2022-12-06,구미태양광,0.992,1.791407,1.6,0.0,0.8,55.6,4.8,6.6
구미,2022-12-07,구미태양광,0.992,1.711352,4.9,,1.0,59.9,4.0,7.4
구미,2022-12-08,구미태양광,0.992,3.523298,4.5,,0.6,56.1,7.2,10.5
구미,2022-12-09,구미태양광,0.992,2.929949,2.5,,0.4,66.3,7.1,9.3
구미,2022-12-10,구미태양광,0.992,1.955708,3.3,0.0,0.5,68.0,2.8,6.8
구미,2022-12-11,구미태양광,0.992,3.594167,3.3,,0.9,47.6,7.2,10.6
구미,2022-12-12,구미태양광,0.992,1.446027,3.0,0.0,0.5,54.8,3.0,5.4
구미,2022-12-13,구미태양광,0.992,1.942404,4.6,1.9,2.0,55.4,3.8,8.4
구미,2022-12-14,구미태양광,0.992,4.170451,-4.7,0.2,1.5,54.0,7.1,10.8
구미,2022-12-15,구미태양광,0.992,3.508473,-0.6,0.0,0.2,61.0,6.8,10.2
구미,2022-12-16,구미태양광,0.992,1.894456,-0.6,,1.2,36.3,1.4,6.2
구미,2022-12-17,구미태양광,0.992,1.807099,-3.4,0.3,0.9,51.9,2.1,6.0
구미,2022-12-18,구미태양광,0.992,3.73728,-6.0,,1.2,43.9,7.1,10.5
구미,2022-12-19,구미태양광,0.992,3.981202,-4.6,,0.6,57.5,7.1,10.9
구미,2022-12-20,구미태양광,0.992,3.870848,-1.7,,0.4,61.8,7.0,10.9
구미,2022-12-21,구미태양광,0.992,0.003906,-0.4,2.7,0.0,81.4,0.0,2.6
구미,2022-12-22,구미태양광,0.992,2.900877,-3.0,0.1,1.9,57.4,6.2,9.1
구미,2022-12-23,구미태양광,0.992,3.920818,-5.7,,3.4,48.1,4.9,9.9
구미,2022-12-24,구미태양광,0.992,4.141959,-4.9,,1.3,49.3,7.1,10.1
구미,2022-12-25,구미태양광,0.992,4.124313,-1.9,,1.5,53.1,7.1,10.5
구미,2022-12-26,구미태양광,0.992,2.626727,-1.6,,0.9,53.9,5.6,7.8
구미,2022-12-27,구미태양광,0.992,4.002968,-1.4,,0.7,58.1,7.1,10.4
구미,2022-12-28,구미태양광,0.992,2.680603,-0.2,,1.0,59.3,6.0,7.6
구미,2022-12-29,구미태양광,0.992,3.55931,-1.5,,0.8,56.3,6.2,10.2
구미,2022-12-30,구미태양광,0.992,1.816499,-0.5,0.0,0.4,63.8,2.8,7.7
구미,2022-12-31,구미태양광,0.992,2.557809,-0.8,,0.8,61.5,4.8,7.4
구미,2023-01-01,구미태양광,0.992,2.807444,0.6,,1.1,51.0,6.8,9.4
구미,2023-01-02,구미태양광,0.992,3.947429,-0.5,,1.7,30.0,7.2,10.9
구미,2023-01-03,구미태양광,0.992,4.299101,-0.9,,1.4,40.0,7.2,11.2
구미,2023-01-04,구미태양광,0.992,3.25985,-0.7,,0.7,47.0,6.9,10.0
구미,2023-01-05,구미태양광,0.992,2.567138,-1.0,,0.3,66.9,7.0,9.8
구미,2023-01-06,구미태양광,0.992,3.187608,0.1,0.0,0.1,67.6,6.9,10.2
구미,2023-01-07,구미태양광,0.992,1.718441,2.6,0.4,0.9,61.8,5.5,7.6
구미,2023-01-08,구미태양광,0.992,3.629819,0.2,,0.1,65.1,7.2,10.6
구미,2023-01-09,구미태양광,0.992,0.965561,2.4,,0.5,62.4,1.1,4.9
구미,2023-01-10,구미태양광,0.992,3.782766,1.5,,0.2,63.0,7.2,11.2
구미,2023-01-11,구미태양광,0.992,3.770545,2.0,,0.2,56.4,7.2,11.0
구미,2023-01-12,구미태양광,0.992,3.766784,3.7,0.0,0.1,50.3,7.2,11.0
구미,2023-01-13,구미태양광,0.992,0.299314,7.0,15.3,0.1,89.9,0.0,2.4
구미,2023-01-14,구미태양광,0.992,0.078174,7.6,4.0,0.1,91.1,0.0,1.4
구미,2023-01-15,구미태양광,0.992,0.067903,3.2,1.7,0.8,80.3,0.0,1.9
구미,2023-01-16,구미태양광,0.992,4.006151,-1.1,,1.8,55.1,7.2,11.5
구미,2023-01-17,구미태양광,0.992,3.214583,-1.0,,1.3,49.8,5.5,9.5
구미,2023-01-18,구미태양광,0.992,2.078863,-0.1,,0.4,64.0,3.0,7.5
구미,2023-01-19,구미태양광,0.992,4.210369,-0.2,,0.3,64.0,7.4,12.1
구미,2023-01-20,구미태양광,0.992,4.006803,0.5,,1.8,40.1,7.2,12.0
구미,2023-01-21,구미태양광,0.992,4.652582,-2.5,,0.8,44.4,7.6,12.7
구미,2023-01-22,구미태양광,0.992,1.523839,-0.7,,0.1,50.9,0.4,6.3
구미,2023-01-23,구미태양광,0.992,3.715295,2.3,,0.6,52.1,6.6,11.9
구미,2023-01-24,구미태양광,0.992,5.103613,-8.3,0.0,3.1,37.1,7.9,13.1
구미,2023-01-25,구미태양광,0.992,4.998684,-9.0,,1.5,34.0,8.0,12.9
구미,2023-01-26,구미태양광,0.992,1.600782,-6.1,0.1,0.4,58.4,2.0,5.7
구미,2023-01-27,구미태양광,0.992,4.651785,-3.8,,1.9,46.8,8.1,13.7
구미,2023-01-28,구미태양광,0.992,4.057422,-3.7,,1.3,43.0,7.5,12.0
구미,2023-01-29,구미태양광,0.992,3.981996,0.6,0.0,0.7,52.1,7.5,11.9
구미,2023-01-30,구미태양광,0.992,4.757655,0.5,,1.5,35.0,8.2,13.4
구미,2023-01-31,구미태양광,0.992,4.321591,-0.2,,0.2,50.8,8.2,13.0
구미,2023-02-01,구미태양광,0.992,3.631844,3.0,,1.2,47.6,8.3,12.7
구미,2023-02-02,구미태양광,0.992,3.115365,0.7,,0.8,40.0,6.0,10.7
구미,2023-02-03,구미태양광,0.992,3.347786,1.4,,0.8,33.8,5.6,10.9
구미,2023-02-04,구미태양광,0.992,4.292086,0.8,,1.0,45.3,8.4,13.4
구미,2023-02-05,구미태양광,0.992,4.4096,0.6,,0.5,52.3,8.4,13.6
구미,2023-02-06,구미태양광,0.992,3.590695,2.1,,0.1,51.4,7.0,12.4
구미,2023-02-07,구미태양광,0.992,3.245314,3.1,,0.1,46.6,6.7,11.3
구미,2023-02-08,구미태양광,0.992,4.267283,3.2,,0.9,45.4,8.3,14.0
구미,2023-02-09,구미태양광,0.992,3.030756,3.5,0.4,0.7,54.0,5.4,11.2
구미,2023-02-10,구미태양광,0.992,0.890713,3.1,9.4,0.4,84.0,0.4,4.9
구미,2023-02-11,구미태양광,0.992,1.841087,1.6,,0.1,84.0,2.7,8.1
구미,2023-02-12,구미태양광,0.992,1.570843,2.3,0.0,0.0,78.1,0.7,7.4
구미,2023-02-13,구미태양광,0.992,0.987474,6.2,0.0,0.3,64.3,0.0,5.1
구미,2023-02-14,구미태양광,0.992,3.670892,4.5,,0.5,58.6,6.4,12.8
구미,2023-02-15,구미태양광,0.992,1.383981,3.6,0.0,0.5,60.1,1.0,6.5
구미,2023-02-16,구미태양광,0.992,2.033085,4.2,,0.4,62.9,2.3,8.6
구미,2023-02-17,구미태양광,0.992,1.930542,4.2,,0.1,58.3,2.4,8.8
구미,2023-02-18,구미태양광,0.992,0.289119,6.9,,0.0,53.3,0.0,2.4
구미,2023-02-19,구미태양광,0.992,2.175982,6.3,0.2,1.3,50.9,5.7,10.1
구미,2023-02-20,구미태양광,0.992,3.663012,1.9,,1.7,37.8,8.8,15.0
구미,2023-02-21,구미태양광,0.992,5.177304,0.0,,0.8,35.8,8.9,17.5
구미,2023-02-22,구미태양광,0.992,4.751001,2.5,,0.5,50.1,8.4,16.5
구미,2023-02-23,구미태양광,0.992,4.508021,6.2,0.0,1.1,41.4,8.8,16.5
구미,2023-02-24,구미태양광,0.992,3.650285,5.8,,1.5,38.5,6.6,14.1
구미,2023-02-25,구미태양광,0.992,5.009894,3.3,,1.9,35.3,9.1,17.7
구미,2023-02-26,구미태양광,0.992,5.143533,3.4,,0.9,34.1,9.3,18.3
구미,2023-02-27,구미태양광,0.992,5.020885,4.8,,0.5,40.8,9.4,18.5
구미,2023-02-28,구미태양광,0.992,5.001142,7.2,,0.9,43.6,9.4,18.1
구미,2023-03-01,구미태양광,0.992,1.716632,7.8,,1.1,51.5,1.3,7.9
구미,2023-03-02,구미태양광,0.992,5.307835,4.1,,1.7,24.4,9.3,18.8
구미,2023-03-03,구미태양광,0.992,4.927382,5.9,,1.3,33.8,9.4,18.1
구미,2023-03-04,구미태양광,0.992,3.221884,6.6,,0.5,50.3,5.5,13.9
구미,2023-03-05,구미태양광,0.992,4.446843,7.3,,0.3,57.0,9.4,18.2
구미,2023-03-06,구미태양광,0.992,4.74934,9.3,,0.4,39.6,9.4,18.8
구미,2023-03-07,구미태양광,0.992,3.941935,11.5,,0.3,40.9,8.6,17.0
구미,2023-03-08,구미태양광,0.992,4.05489,12.5,,0.4,43.0,9.4,17.4
구미,2023-03-09,구미태양광,0.992,3.610511,14.5,,0.6,52.5,8.8,16.5
구미,2023-03-10,구미태양광,0.992,4.398029,14.2,,0.5,46.4,9.3,18.9
구미,2023-03-11,구미태양광,0.992,3.367818,15.7,,0.3,49.1,6.0,15.7
구미,2023-03-12,구미태양광,0.992,0.968744,8.9,5.9,1.4,64.3,1.6,5.5
구미,2023-03-13,구미태양광,0.992,5.562892,4.9,,2.0,31.8,9.4,20.6
구미,2023-03-14,구미태양광,0.992,4.820353,9.7,,0.9,42.5,9.0,19.6
구미,2023-03-15,구미태양광,0.992,5.156985,13.0,,0.9,55.5,9.6,20.1
구미,2023-03-16,구미태양광,0.992,4.723885,9.3,,1.5,23.1,8.0,18.1
구미,2023-03-17,구미태양광,0.992,2.115744,9.2,,0.4,37.9,1.2,9.8
구미,2023-03-18,구미태양광,0.992,3.751527,11.4,,0.8,36.6,7.0,16.8
구미,2023-03-19,구미태양광,0.992,5.232914,10.5,,0.9,35.9,10.1,21.7
구미,2023-03-20,구미태양광,0.992,4.822667,11.2,,0.3,40.3,9.7,20.4
구미,2023-03-21,구미태양광,0.992,4.856654,14.8,,0.5,39.8,10.2,20.9
구미,2023-03-22,구미태양광,0.992,2.745469,15.8,3.8,0.6,64.4,2.7,14.0
구미,2023-03-23,구미태양광,0.992,0.555964,15.1,17.8,0.2,92.6,0.0,3.6
구미,2023-03-24,구미태양광,0.992,0.761774,12.5,0.0,0.7,76.9,0.0,5.1
구미,2023-03-25,구미태양광,0.992,1.02117,10.2,0.0,0.3,69.4,0.0,6.5
구미,2023-03-26,구미태양광,0.992,3.832882,11.3,0.0,0.8,47.8,7.3,18.0
구미,2023-03-27,구미태양광,0.992,5.599991,8.9,,0.8,32.8,11.0,23.4
구미,2023-03-28,구미태양광,0.992,4.791863,10.1,,0.5,48.9,9.4,21.7
구미,2023-03-29,구미태양광,0.992,4.939168,11.7,,0.2,46.9,10.9,22.7
구미,2023-03-30,구미태양광,0.992,4.444455,13.8,,0.2,39.3,9.2,20.4
구미,2023-03-31,구미태양광,0.992,5.058997,15.4,,0.3,34.1,10.9,23.4
구미,2023-04-01,구미태양광,0.992,4.771036,15.3,,0.5,40.3,10.7,22.1
구미,2023-04-02,구미태양광,0.992,5.125814,14.2,,0.7,45.0,11.0,23.5
구미,2023-04-03,구미태양광,0.992,5.112075,13.5,,0.5,43.8,10.9,23.8
구미,2023-04-04,구미태양광,0.992,3.419162,14.3,6.1,0.6,63.1,5.2,15.2
구미,2023-04-05,구미태양광,0.992,0.89961,15.2,12.9,1.4,83.0,0.0,4.0
구미,2023-04-06,구미태양광,0.992,2.589701,12.2,3.8,0.9,72.6,0.1,13.1
구미,2023-04-07,구미태양광,0.992,4.142393,11.6,3.1,1.5,49.5,10.1,23.3
구미,2023-04-08,구미태양광,0.992,0.0,10.3,,1.6,32.5,11.0,25.2
구미,2023-04-09,구미태양광,0.992,0.0,12.1,,1.4,36.0,11.2,25.6
구미,2023-04-10,구미태양광,0.992,4.667694,13.6,,1.0,42.9,10.9,24.0
구미,2023-04-11,구미태양광,0.992,3.680366,16.2,0.3,1.3,60.9,6.4,17.8
구미,2023-04-12,구미태양광,0.992,5.499328,13.5,,1.5,22.6,11.1,25.9
구미,2023-04-13,구미태양광,0.992,4.781594,14.3,,0.4,31.1,10.5,24.1
구미,2023-04-14,구미태양광,0.992,1.189595,14.7,0.0,0.2,54.4,1.7,7.7
구미,2023-04-15,구미태양광,0.992,0.0,12.8,2.6,0.3,84.5,0.7,6.8
구미,2023-04-16,구미태양광,0.992,0.0,11.2,,0.6,63.8,4.4,19.3
구미,2023-04-17,구미태양광,0.992,3.671039,14.4,,0.6,45.6,11.1,24.1
구미,2023-04-18,구미태양광,0.992,1.001793,14.8,10.1,0.5,76.0,0.0,7.5
구미,2023-04-19,구미태양광,0.992,3.761432,17.6,,0.6,76.1,6.7,20.0
구미,2023-04-20,구미태양광,0.992,4.723306,20.9,,0.9,67.5,9.1,22.5
구미,2023-04-21,구미태양광,0.992,0.869018,16.4,,1.1,59.1,0.5,14.5
구미,2023-04-22,구미태양광,0.992,0.952471,14.5,,0.9,44.9,10.6,26.2
구미,2023-04-23,구미태양광,0.992,0.730461,13.9,,0.6,49.1,7.2,18.1
구미,2023-04-24,구미태양광,0.992,2.184948,13.1,,0.8,53.1,3.5,16.3
구미,2023-04-25,구미태양광,0.992,0.925063,8.9,3.7,0.1,83.0,0.0,6.2
구미,2023-04-26,구미태양광,0.992,5.036578,11.8,,1.3,61.1,9.6,24.2
구미,2023-04-27,구미태양광,0.992,5.392589,13.9,,0.6,58.5,11.7,27.5
구미,2023-04-28,구미태양광,0.992,4.5423,17.5,,1.1,56.0,11.3,26.8
구미,2023-04-29,구미태양광,0.992,0.0,16.2,2.3,1.2,75.3,0.0,6.3
구미,2023-04-30,구미태양광,0.992,0.0,15.5,,1.9,41.1,11.8,28.0
구미,2023-05-01,구미태양광,0.992,0.0,15.9,,1.1,41.4,11.8,27.4
구미,2023-05-02,구미태양광,0.992,4.555749,16.7,,0.5,45.6,10.2,24.5
구미,2023-05-03,구미태양광,0.992,4.736753,19.0,,1.0,49.1,8.7,23.9
구미,2023-05-04,구미태양광,0.992,1.158282,18.3,0.1,0.9,68.1,4.0,17.3
구미,2023-05-05,구미태양광,0.992,0.0,19.5,27.3,1.5,86.9,0.2,4.4
구미,2023-05-06,구미태양광,0.992,0.0,14.6,27.9,1.2,89.9,0.0,4.0
구미,2023-05-07,구미태양광,0.992,0.0,11.2,1.8,0.2,82.0,0.0,6.7
구미,2023-05-08,구미태양광,0.992,5.189815,13.3,,0.3,61.8,9.2,26.9
구미,2023-05-09,구미태양광,0.992,5.373352,17.2,,0.6,53.6,12.1,28.1
구미,2023-05-10,구미태양광,0.992,5.124732,18.9,,0.4,46.1,11.3,24.6
구미,2023-05-11,구미태양광,0.992,4.759174,18.3,,0.6,51.6,11.8,26.3
구미,2023-05-12,구미태양광,0.992,3.583031,18.6,,0.5,50.5,7.8,22.8
구미,2023-05-13,구미태양광,0.992,0.0,19.1,0.0,0.4,62.0,8.9,22.7
구미,2023-05-14,구미태양광,0.992,0.0,19.3,,0.5,53.1,10.3,26.6
구미,2023-05-15,구미태양광,0.992,4.716653,20.5,,0.6,54.8,12.2,28.2
구미,2023-05-16,구미태양광,0.992,4.888909,23.5,,0.7,53.4,11.2,28.2
구미,2023-05-17,구미태양광,0.992,5.148595,23.7,,0.9,53.1,12.1,27.7
구미,2023-05-18,구미태양광,0.992,0.96332,18.4,5.5,0.5,81.0,0.0,6.6
구미,2023-05-19,구미태양광,0.992,1.779765,18.9,0.0,0.6,74.4,1.5,12.9
구미,2023-05-20,구미태양광,0.992,0.0,21.0,,0.7,65.0,11.0,27.9
구미,2023-05-21,구미태양광,0.992,0.0,21.4,,1.2,57.4,11.2,22.5
구미,2023-05-22,구미태양광,0.992,1.544159,17.7,0.0,0.5,61.0,1.9,11.4
구미,2023-05-23,구미태양광,0.992,5.364747,19.0,,0.6,52.6,11.4,29.4
구미,2023-05-24,구미태양광,0.992,3.847272,19.8,,0.5,51.9,8.1,20.8
구미,2023-05-25,구미태양광,0.992,4.419869,22.2,,0.6,44.3,7.9,25.5
구미,2023-05-26,구미태양광,0.992,3.390308,21.6,0.0,0.6,54.3,6.4,23.2
구미,2023-05-27,구미태양광,0.992,0.0,23.0,0.0,0.7,64.1,0.8,12.0
구미,2023-05-28,구미태양광,0.992,0.0,21.0,16.8,0.3,88.3,0.0,4.4
구미,2023-05-29,구미태양광,0.992,0.0,20.6,81.7,0.3,95.1,0.0,4.5
구미,2023-05-30,구미태양광,0.992,2.11032,20.4,,0.8,78.6,0.1,13.6
구미,2023-05-31,구미태양광,0.992,5.288669,21.1,,0.9,57.4,11.9,28.0
구미,2023-06-01,구미태양광,0.992,2.632873,19.7,0.0,0.8,68.3,2.4,13.8
구미,2023-06-02,구미태양광,0.992,4.933527,23.1,0.5,1.0,61.3,9.7,27.0
구미,2023-06-03,구미태양광,0.992,5.002735,23.0,,1.0,50.1,12.3,28.1
구미,2023-06-04,구미태양광,0.992,5.26206,23.7,,0.8,40.5,11.2,27.9
구미,2023-06-05,구미태양광,0.992,4.251878,23.2,,0.8,50.5,11.1,22.8
구미,2023-06-06,구미태양광,0.992,5.004757,22.9,,0.8,56.3,11.0,28.6
구미,2023-06-07,구미태양광,0.992,4.083891,23.0,,0.7,62.1,9.3,21.6
