지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
서귀포,2023.4.30,제주성읍리태양광,1.994,4.137908,15.8,,1.9,56,12,
서귀포,2023.5.1,제주성읍리태양광,1.994,3.2289,16.8,,1.7,65,12.1,
서귀포,2023.5.2,제주성읍리태양광,1.994,3.959289,18.4,,1.3,52.3,11.7,
서귀포,2023.5.3,제주성읍리태양광,1.994,1.613364,17.6,52.4,1.6,86.5,0,
서귀포,2023.5.4,제주성읍리태양광,1.994,0.253104,17.8,287.8,3.1,98.5,0,
서귀포,2023.5.5,제주성읍리태양광,1.994,0.331927,19.7,36.1,6.7,99,0,
서귀포,2023.5.6,제주성읍리태양광,1.994,6.890251,16.8,1.5,2.6,95.9,6.1,
서귀포,2023.5.7,제주성읍리태양광,1.994,0.804875,14.3,12,4,90.3,0,
서귀포,2023.5.8,제주성읍리태양광,1.994,4.49515,16.2,,2.1,55.4,11.1,
서귀포,2023.5.9,제주성읍리태양광,1.994,4.362089,17.1,,1.4,58.6,12.5,
서귀포,2023.5.10,제주성읍리태양광,1.994,5.104048,19,,1.1,61.4,12.3,
서귀포,2023.5.11,제주성읍리태양광,1.994,7.66475,18.8,,1.2,62,10.5,
서귀포,2023.5.12,제주성읍리태양광,1.994,5.673892,17,2.3,1.2,75.3,0.1,
서귀포,2023.5.13,제주성읍리태양광,1.994,3.445124,16.1,3.1,1.2,92.5,0,
서귀포,2023.5.14,제주성읍리태양광,1.994,9.32874,17.1,,1.4,85.1,7.8,
서귀포,2023.5.15,제주성읍리태양광,1.994,6.021737,18.6,4.6,1.1,84.5,7.4,
서귀포,2023.5.16,제주성읍리태양광,1.994,10.366468,19.7,,1.6,89.4,11.5,
서귀포,2023.5.17,제주성읍리태양광,1.994,8.69091,21.8,0.1,0.7,84.6,3,
서귀포,2023.5.18,제주성읍리태양광,1.994,2.271439,18.1,94.4,2.5,94.9,0,
서귀포,2023.5.19,제주성읍리태양광,1.994,8.256295,20.4,,2.2,77.4,5.1,
서귀포,2023.5.20,제주성읍리태양광,1.994,9.353325,18.9,,1.2,81.8,9.3,
서귀포,2023.5.21,제주성읍리태양광,1.994,7.959801,18,,1.3,87,10.6,
서귀포,2023.5.22,제주성읍리태양광,1.994,4.372211,18.2,0.4,0.8,75.3,0.7,
서귀포,2023.5.23,제주성읍리태양광,1.994,9.959332,18.6,,1.2,72.8,12.3,
서귀포,2023.5.24,제주성읍리태양광,1.994,7.553383,19.2,0,1.1,61.1,4.3,
서귀포,2023.5.25,제주성읍리태양광,1.994,12.581498,20.5,,1.4,64.1,10.7,
서귀포,2023.5.26,제주성읍리태양광,1.994,6.944484,21.7,,0.9,85.8,3.8,
서귀포,2023.5.27,제주성읍리태양광,1.994,2.744386,21.9,0.5,1,89.9,0,
서귀포,2023.5.28,제주성읍리태양광,1.994,2.349539,21.8,5.8,1.6,98.5,0,
서귀포,2023.5.29,제주성읍리태양광,1.994,4.578316,22,4.9,1.7,99,0,
서귀포,2023.5.30,제주성읍리태양광,1.994,1.909861,20.8,50.2,1.5,98.4,0,
서귀포,2023.5.31,제주성읍리태양광,1.994,6.369572,20.5,18.2,3.6,84.9,5.2,
서귀포,2023.6.1,제주성읍리태양광,1.994,1.914197,21.7,95.6,1.3,97.1,0.2,
서귀포,2023.6.2,제주성읍리태양광,1.994,11.855449,23.6,0.1,1.3,82.5,9,
서귀포,2023.6.3,제주성읍리태양광,1.994,9.736598,21.8,,1.5,65.3,12.6,
서귀포,2023.6.4,제주성읍리태양광,1.994,9.905095,22.7,0,0.8,57.6,2.5,
서귀포,2023.6.5,제주성읍리태양광,1.994,2.622896,20.3,17.3,1.1,68.4,0,
서귀포,2023.6.6,제주성읍리태양광,1.994,3.792241,18.7,40.7,1.6,94.1,0.6,
서귀포,2023.6.7,제주성읍리태양광,1.994,10.968858,19.7,,1.6,85.3,10.5,
서귀포,2023.6.8,제주성읍리태양광,1.994,4.024374,20.5,0.1,0.9,92.3,0.8,
서귀포,2023.6.9,제주성읍리태양광,1.994,10.072141,21.4,,1.6,86.9,9.7,
서귀포,2023.6.10,제주성읍리태양광,1.994,8.985959,22.6,,1,83.1,11,
서귀포,2023.6.11,제주성읍리태양광,1.994,7.465881,22.8,,0.8,90.8,6.7,
서귀포,2023.6.12,제주성읍리태양광,1.994,6.896034,23,,1,91,5.4,
서귀포,2023.6.13,제주성읍리태양광,1.994,8.505781,22.5,,1,89.8,4.3,
서귀포,2023.6.14,제주성읍리태양광,1.994,9.362726,22.9,,1.1,78.4,8.7,
서귀포,2023.6.15,제주성읍리태양광,1.994,9.984639,22.6,,1.5,75,11.5,
서귀포,2023.6.16,제주성읍리태양광,1.994,9.889186,22.1,,1.2,74.3,9,
서귀포,2023.6.17,제주성읍리태양광,1.994,12.146154,22.9,,1.3,78.5,9.2,
서귀포,2023.6.18,제주성읍리태양광,1.994,6.512758,22.9,2.3,1,84.6,1.5,
서귀포,2023.6.19,제주성읍리태양광,1.994,10.892204,23.5,,1.5,77.1,11.4,
서귀포,2023.6.20,제주성읍리태양광,1.994,1.278539,23.1,41,1.8,95.6,0.1,
서귀포,2023.6.21,제주성읍리태양광,1.994,5.383189,23.5,,1.5,89,5,
서귀포,2023.6.22,제주성읍리태양광,1.994,10.940655,23.1,,1.1,79,6.9,
서귀포,2023.6.23,제주성읍리태양광,1.994,11.689847,23.4,,1.4,76.6,10.8,
서귀포,2023.6.24,제주성읍리태양광,1.994,6.098389,23.9,0,1.9,73.6,6.3,
서귀포,2023.6.25,제주성읍리태양광,1.994,0.447635,22.4,146.1,1.6,99,0,
서귀포,2023.6.26,제주성읍리태양광,1.994,0.941552,23.9,0.6,2.4,99,0,
서귀포,2023.6.27,제주성읍리태양광,1.994,1.387018,23.7,6.2,2.2,99,0,
서귀포,2023.6.28,제주성읍리태양광,1.994,10.590646,24.4,0.8,1.9,99,0,
서귀포,2023.6.29,제주성읍리태양광,1.994,2.217203,24.5,0.5,1.9,99,0,
서귀포,2023.6.30,제주성읍리태양광,1.994,0.738343,24.2,67.2,1.5,99,,
서귀포,2023.7.1,제주성읍리태양광,1.994,3.341716,23.9,6.1,1.2,99,2.5,
서귀포,2023.7.2,제주성읍리태양광,1.994,4.024373,25,4.4,1.1,98.8,3.2,
서귀포,2023.7.3,제주성읍리태양광,1.994,2.063893,24.7,11.7,1.2,99,0,
서귀포,2023.7.4,제주성읍리태양광,1.994,1.910584,24.8,0.5,0.7,99,0,
서귀포,2023.7.5,제주성읍리태양광,1.994,9.983919,26.3,32.4,1.7,89.1,8.3,
서귀포,2023.7.6,제주성읍리태양광,1.994,12.444823,24.8,,1.2,91.3,10,
서귀포,2023.7.7,제주성읍리태양광,1.994,1.49911,25.4,2.8,1,97,0,
서귀포,2023.7.8,제주성읍리태양광,1.994,1.077505,24.8,85.2,1.5,98.4,0.1,
서귀포,2023.7.9,제주성읍리태양광,1.994,4.489368,26.1,0.6,1.3,91,0.1,
서귀포,2023.7.10,제주성읍리태양광,1.994,7.81589,26,0.7,1.4,93.4,0.1,
서귀포,2023.7.11,제주성읍리태양광,1.994,6.034755,26.2,1.3,1.8,94.1,0.7,
서귀포,2023.7.12,제주성읍리태양광,1.994,11.437465,26.2,0.8,1.4,94.1,0.3,
서귀포,2023.7.13,제주성읍리태양광,1.994,4.819124,26.5,,1.7,92.8,0,
서귀포,2023.7.14,제주성읍리태양광,1.994,3.084267,26.2,0,1.9,94.1,0,
서귀포,2023.7.15,제주성읍리태양광,1.994,5.355706,26.4,0,2.4,95.3,0,
서귀포,2023.7.16,제주성읍리태양광,1.994,4.644117,26.7,17.6,2,96,0.2,
서귀포,2023.7.17,제주성읍리태양광,1.994,4.934826,26.6,5,1.1,92.3,1.7,
서귀포,2023.7.18,제주성읍리태양광,1.994,2.859367,25.9,11.3,2.5,95.5,0.1,
서귀포,2023.7.19,제주성읍리태양광,1.994,9.319332,25.9,0,1.1,86,5.3,
서귀포,2023.7.20,제주성읍리태양광,1.994,4.364257,25.6,0,0.7,84.6,0,
서귀포,2023.7.21,제주성읍리태양광,1.994,5.530712,26.1,0.6,1.5,86.4,1,
서귀포,2023.7.22,제주성읍리태양광,1.994,1.343626,25.8,112.1,1.9,94.8,0,
서귀포,2023.7.23,제주성읍리태양광,1.994,2.228773,26.8,,2.2,95,0,
서귀포,2023.7.24,제주성읍리태양광,1.994,3.558659,25.7,21.5,1.6,92,0,
서귀포,2023.7.25,제주성읍리태양광,1.994,3.994722,26.4,12.2,0.8,88.6,0.5,
서귀포,2023.7.26,제주성읍리태양광,1.994,7.632209,27.9,16.7,1.1,87.1,10.4,
서귀포,2023.7.27,제주성읍리태양광,1.994,7.081885,28,,1.3,87.4,8,
서귀포,2023.7.28,제주성읍리태양광,1.994,4.490811,26.9,30.6,1.4,89.1,1,
서귀포,2023.7.29,제주성읍리태양광,1.994,7.204823,28.1,,1.4,83.6,5.7,
서귀포,2023.7.30,제주성읍리태양광,1.994,9.276672,27.9,1.3,1.2,82.5,10.5,
서귀포,2023.7.31,제주성읍리태양광,1.994,9.54207,28.7,3.4,1.6,72.5,8.9,
서귀포,2023.8.1,제주성읍리태양광,1.994,10.221114,29.6,,2,67.9,11.9,
서귀포,2023.8.2,제주성읍리태양광,1.994,10.657178,30.2,,2,68.1,12.5,
서귀포,2023.8.3,제주성읍리태양광,1.994,7.415261,29.4,,1.7,77.5,10.1,
서귀포,2023.8.4,제주성읍리태양광,1.994,7.470944,28.6,2.2,1.8,83.4,7.5,
서귀포,2023.8.5,제주성읍리태양광,1.994,10.041047,30,1.6,2.3,71.6,11.2,
서귀포,2023.8.6,제주성읍리태양광,1.994,7.64884,30.4,,2.2,69.9,12.4,
서귀포,2023.8.7,제주성읍리태양광,1.994,9.206525,30.6,,3.3,69.6,12.5,
서귀포,2023.8.8,제주성읍리태양광,1.994,6.062233,30,,3.8,70.6,11.1,
서귀포,2023.8.9,제주성읍리태양광,1.994,0.541645,27.4,8.6,4.1,80.9,0,
서귀포,2023.8.10,제주성읍리태양광,1.994,9.72358,28,0.4,2.8,71.9,10.4,
서귀포,2023.8.11,제주성읍리태양광,1.994,11.819293,27.7,,1.9,72.9,12,
서귀포,2023.8.12,제주성읍리태양광,1.994,8.767565,27.5,0.8,1.5,77.3,7,
서귀포,2023.8.13,제주성읍리태양광,1.994,10.567508,27.2,,1.3,75.8,7.9,
서귀포,2023.8.14,제주성읍리태양광,1.994,9.802408,28,0,1.9,71.5,11,
서귀포,2023.8.15,제주성읍리태양광,1.994,9.602088,27.6,,1.7,76.8,8.8,
서귀포,2023.8.16,제주성읍리태양광,1.994,6.767311,27.8,,1.3,80.1,6.8,
서귀포,2023.8.17,제주성읍리태양광,1.994,4.490087,27,0,1.4,76.4,6.1,
서귀포,2023.8.18,제주성읍리태양광,1.994,7.311853,27.5,1.2,0.9,77.1,5.5,
서귀포,2023.8.19,제주성읍리태양광,1.994,3.975199,28.1,,1,79.3,10.3,
서귀포,2023.8.20,제주성읍리태양광,1.994,11.28705,28.4,,1.2,77.6,11.5,
서귀포,2023.8.21,제주성읍리태양광,1.994,8.353922,28.6,0,1.6,80.4,7.6,
서귀포,2023.8.22,제주성읍리태양광,1.994,6.511313,27.7,23.7,2.4,85.6,3.5,
서귀포,2023.8.23,제주성읍리태양광,1.994,2.926619,27.1,29.5,2.5,89.6,0.9,
서귀포,2023.8.24,제주성읍리태양광,1.994,3.907223,26.1,13,1.7,82.9,2.4,
서귀포,2023.8.25,제주성읍리태양광,1.994,8.198441,26.7,,1.1,72.8,11.1,
서귀포,2023.8.26,제주성읍리태양광,1.994,12.156285,26.2,,1.4,69.8,10.8,
서귀포,2023.8.27,제주성읍리태양광,1.994,9.113962,27.7,0,1.5,73.1,11.4,
서귀포,2023.8.28,제주성읍리태양광,1.994,6.632803,28.1,32.2,2.3,82.8,5.8,
서귀포,2023.8.29,제주성읍리태양광,1.994,5.345584,27.2,22,1.9,89.1,3.7,
서귀포,2023.8.30,제주성읍리태양광,1.994,1.904798,25.5,75.6,1,92.3,0.8,
서귀포,2023.8.31,제주성읍리태양광,1.994,6.666792,26,8.1,0.9,85.1,6.4,
서귀포,2023.9.1,제주성읍리태양광,1.994,3.406073,26.2,15.4,1.8,83.4,1,
서귀포,2023.9.2,제주성읍리태양광,1.994,8.547002,26.7,15.9,1.6,83,6.2,
서귀포,2023.9.3,제주성읍리태양광,1.994,7.62787,27.4,21.8,1.3,81.8,8.3,
서귀포,2023.9.4,제주성읍리태양광,1.994,8.114555,28.2,,2.1,68.6,10.9,
서귀포,2023.9.5,제주성읍리태양광,1.994,9.785048,27.4,,2.3,65.9,9.6,
서귀포,2023.9.6,제주성읍리태양광,1.994,12.238001,27.4,,1.5,65.8,11.1,
서귀포,2023.9.7,제주성읍리태양광,1.994,10.86834,26.3,0,2.6,65.1,11.2,
서귀포,2023.9.8,제주성읍리태양광,1.994,10.676703,25.6,,2.6,58.1,10.8,
서귀포,2023.9.9,제주성읍리태양광,1.994,10.934872,25.2,,1.4,63.9,7.6,
서귀포,2023.9.10,제주성읍리태양광,1.994,7.509993,25.2,,1.5,64.9,8.8,
서귀포,2023.9.11,제주성읍리태양광,1.994,9.046703,26,,1.4,70.4,9.8,
서귀포,2023.9.12,제주성읍리태양광,1.994,5.10188,26.6,,1.3,75,7.1,
서귀포,2023.9.13,제주성읍리태양광,1.994,6.515653,26.9,0,1.1,77.6,4.2,
서귀포,2023.9.14,제주성읍리태양광,1.994,2.027734,25.8,1.6,1.7,80.9,0.6,
서귀포,2023.9.15,제주성읍리태양광,1.994,10.691164,27.5,0.6,1.4,81.8,11.3,
서귀포,2023.9.16,제주성읍리태양광,1.994,5.266035,26.3,37.4,1.3,90,4.8,
서귀포,2023.9.17,제주성읍리태양광,1.994,3.948444,25.5,17.7,1.3,88.9,4.2,
서귀포,2023.9.18,제주성읍리태양광,1.994,6.329079,25.9,0.4,0.9,82.5,9.4,
서귀포,2023.9.19,제주성읍리태양광,1.994,7.481791,25.7,,1.3,71.3,10.2,
서귀포,2023.9.20,제주성읍리태양광,1.994,2.060275,26.4,7.4,3,86.4,0.7,
서귀포,2023.9.21,제주성읍리태양광,1.994,8.688018,25.2,,1.7,68.5,8.3,
서귀포,2023.9.22,제주성읍리태양광,1.994,3.577463,24.2,3.6,1.1,78.3,0.3,
서귀포,2023.9.23,제주성읍리태양광,1.994,6.695721,24,,2.7,67.5,5.7,
서귀포,2023.9.24,제주성읍리태양광,1.994,5.364383,24.4,,3.4,68.5,7,
서귀포,2023.9.25,제주성읍리태양광,1.994,3.397395,25.2,,1.7,75.8,7.1,
서귀포,2023.9.26,제주성읍리태양광,1.994,5.704268,25.8,,1.7,77.4,10.8,
서귀포,2023.9.27,제주성읍리태양광,1.994,9.660666,25.5,,0.9,76.6,10.6,
서귀포,2023.9.28,제주성읍리태양광,1.994,7.402244,25.5,,0.8,74.1,8.8,
서귀포,2023.9.29,제주성읍리태양광,1.994,10.2551,24.3,,1.3,74.1,10.9,
서귀포,2023.9.30,제주성읍리태양광,1.994,2.361111,21.4,4.6,0.9,78.5,0.4,
서귀포,2023.10.1,제주성읍리태양광,1.994,6.692825,21.9,,1.6,63.8,9.4,
서귀포,2023.10.2,제주성읍리태양광,1.994,11.892329,21.8,,1.9,44,9.1,
서귀포,2023.10.3,제주성읍리태양광,1.994,2.239621,22.5,,2.5,66.3,0.1,
서귀포,2023.10.4,제주성읍리태양광,1.994,9.369956,22.5,,1.6,58.5,10.4,
서귀포,2023.10.5,제주성읍리태양광,1.994,3.495746,21.3,0,1.8,46.4,7.4,
서귀포,2023.10.6,제주성읍리태양광,1.994,6.321846,20.4,0,1.3,57.9,3.1,
서귀포,2023.10.7,제주성읍리태양광,1.994,1.795599,19.8,0,1.9,64.1,0,
서귀포,2023.10.8,제주성읍리태양광,1.994,3.223838,20.6,0.2,3.2,69.3,4.1,
서귀포,2023.10.9,제주성읍리태양광,1.994,5.683298,21.7,,1.8,66.9,5.5,
서귀포,2023.10.10,제주성읍리태양광,1.994,8.509398,21.2,,1.5,50.1,8.1,
서귀포,2023.10.11,제주성읍리태양광,1.994,9.411179,21.2,,2.7,60,9.8,
서귀포,2023.10.12,제주성읍리태양광,1.994,11.271138,20.6,,2.6,52.1,10.8,
서귀포,2023.10.13,제주성읍리태양광,1.994,7.310405,20.8,,1.7,57.9,3.8,
서귀포,2023.10.14,제주성읍리태양광,1.994,6.804194,20.7,0,1.2,53.8,10.3,
서귀포,2023.10.15,제주성읍리태양광,1.994,7.204099,19.8,,1.3,53.5,10.6,
서귀포,2023.10.16,제주성읍리태양광,1.994,10.962349,19.4,,1.4,52.4,10.7,
서귀포,2023.10.17,제주성읍리태양광,1.994,9.716353,18.8,,1.5,62.3,10.7,
서귀포,2023.10.18,제주성읍리태양광,1.994,10.665133,19.3,,1.2,73.1,9.9,
서귀포,2023.10.19,제주성읍리태양광,1.994,6.605324,21.1,1.7,1.5,69.6,9.8,
서귀포,2023.10.20,제주성읍리태양광,1.994,5.509017,17.4,4,1.3,58,4.1,
서귀포,2023.10.21,제주성읍리태양광,1.994,8.507231,16.6,,1.5,46.9,10.4,
서귀포,2023.10.22,제주성읍리태양광,1.994,8.771181,17.8,,1.4,57.5,8.9,
서귀포,2023.10.23,제주성읍리태양광,1.994,8.614977,17.8,,1.5,60.9,10.2,
서귀포,2023.10.24,제주성읍리태양광,1.994,7.303175,18.4,,1.3,64.1,8.2,
서귀포,2023.10.25,제주성읍리태양광,1.994,9.052491,19.4,,1.6,66.6,9.8,
서귀포,2023.10.26,제주성읍리태양광,1.994,7.717543,20,,2,64.6,9.4,
서귀포,2023.10.27,제주성읍리태양광,1.994,11.758548,19.1,,1.4,49.4,9.8,
서귀포,2023.10.28,제주성읍리태양광,1.994,8.247616,18.2,,1.7,53.1,9.7,
서귀포,2023.10.29,제주성읍리태양광,1.994,5.767907,18.3,,1.5,61,9.1,
서귀포,2023.10.30,제주성읍리태양광,1.994,7.31836,18.9,,1.6,63.9,9.5,
서귀포,2023.10.31,제주성읍리태양광,1.994,8.188319,18.7,,1.6,52.4,9.6,
서귀포,2023.11.1,제주성읍리태양광,1.994,10.440953,20.6,,2,73.5,9.2,
서귀포,2023.11.2,제주성읍리태양광,1.994,10.621021,21.4,,1.6,73.4,9.6,
서귀포,2023.11.3,제주성읍리태양광,1.994,7.653181,22.7,0,1.3,76.3,8.8,
서귀포,2023.11.4,제주성읍리태양광,1.994,4.342561,22.8,0,1,81,7,
서귀포,2023.11.5,제주성읍리태양광,1.994,1.732687,23.1,5.2,2.5,85.8,0.6,
서귀포,2023.11.6,제주성읍리태양광,1.994,2.167305,18.7,12.3,3.3,69,0.7,
서귀포,2023.11.7,제주성읍리태양광,1.994,9.639697,15,,1.5,57.8,9.5,
서귀포,2023.11.8,제주성읍리태양광,1.994,7.652456,16.4,,1.1,71.9,7.4,
서귀포,2023.11.9,제주성읍리태양광,1.994,5.208906,19.3,1.8,0.8,70.5,1.9,
서귀포,2023.11.10,제주성읍리태양광,1.994,4.098859,17.9,4.2,1.3,75.1,3.5,
서귀포,2023.11.11,제주성읍리태양광,1.994,8.950525,14.2,,1.3,61.6,8.5,
서귀포,2023.11.12,제주성읍리태양광,1.994,5.143098,11.1,0,1.2,55.4,6.9,
서귀포,2023.11.13,제주성읍리태양광,1.994,7.501317,10,0,1.4,58.3,8.2,
서귀포,2023.11.14,제주성읍리태양광,1.994,6.086821,12,,1.1,56.1,4.8,
서귀포,2023.11.15,제주성읍리태양광,1.994,6.446232,13.1,,1.2,55.9,9.1,
서귀포,2023.11.16,제주성읍리태양광,1.994,1.000127,12.8,6.7,1.8,64.3,0.5,
서귀포,2023.11.17,제주성읍리태양광,1.994,5.927002,8.8,9,2.2,71.4,5,
서귀포,2023.11.18,제주성읍리태양광,1.994,2.596859,8,5.4,2.6,61.8,6.8,
서귀포,2023.11.19,제주성읍리태양광,1.994,10.560999,12.5,,1.7,60.4,9.5,
서귀포,2023.11.20,제주성읍리태양광,1.994,10.937038,13.7,,1.6,62.8,9.4,
서귀포,2023.11.21,제주성읍리태양광,1.994,8.181087,14,,1.6,67.5,9.1,
서귀포,2023.11.22,제주성읍리태양광,1.994,9.611492,16.6,,1.4,69.5,8.2,
서귀포,2023.11.23,제주성읍리태양광,1.994,6.694996,17.6,,2.7,67.1,8,
서귀포,2023.11.24,제주성읍리태양광,1.994,2.923728,9.1,,2.3,54.5,8.5,
서귀포,2023.11.25,제주성읍리태양광,1.994,10.401181,8.1,,1.6,66,4.7,
서귀포,2023.11.26,제주성읍리태양광,1.994,6.674749,10.9,,0.9,67.9,9.3,
서귀포,2023.11.27,제주성읍리태양광,1.994,6.239406,13.9,0.6,1.7,68.8,5.8,
서귀포,2023.11.28,제주성읍리태양광,1.994,4.935552,10.8,,1.3,56,9.1,
서귀포,2023.11.29,제주성읍리태양광,1.994,4.185636,12.1,,0.8,61,5.4,
서귀포,2023.11.30,제주성읍리태양광,1.994,0.852601,7.5,0,1.4,58.5,3.4,
서귀포,2023.12.1,제주성읍리태양광,1.994,0.972646,6.3,0.1,1.1,65,0.1,
서귀포,2023.12.2,제주성읍리태양광,1.994,3.455248,8.4,,1,57.9,3.3,
서귀포,2023.12.3,제주성읍리태양광,1.994,6.354388,10.1,,1.2,56.6,8.3,
서귀포,2023.12.4,제주성읍리태양광,1.994,7.365362,10.3,,1.2,73.4,4.2,
서귀포,2023.12.5,제주성읍리태양광,1.994,9.204354,12.6,,1.3,64.9,9,
서귀포,2023.12.6,제주성읍리태양광,1.994,5.204569,13.7,0,1.8,62.6,4,
서귀포,2023.12.7,제주성읍리태양광,1.994,9.552193,11.9,,1.9,51.5,9,
서귀포,2023.12.8,제주성읍리태양광,1.994,7.27569,16.6,,2,65.9,5.4,
서귀포,2023.12.9,제주성읍리태양광,1.994,5.22988,18.2,,1.5,75.5,4.9,
서귀포,2023.12.10,제주성읍리태양광,1.994,5.628337,18,3.2,1.5,76.1,6.4,
서귀포,2023.12.11,제주성읍리태양광,1.994,0.258889,16.3,42.9,2.5,92.5,0,
서귀포,2023.12.12,제주성읍리태양광,1.994,2.626509,14.4,,1.1,77.3,3.2,
서귀포,2023.12.13,제주성읍리태양광,1.994,3.229622,14.7,,2.1,71.4,3.2,
서귀포,2023.12.14,제주성읍리태양광,1.994,0.142462,17.2,18.5,2,88.4,0,
서귀포,2023.12.15,제주성읍리태양광,1.994,0.579247,16.7,0.3,2.8,82,2.6,
서귀포,2023.12.16,제주성읍리태양광,1.994,1.483198,5.3,0.5,2.9,68.4,2.1,
서귀포,2023.12.17,제주성읍리태양광,1.994,0.028927,2.8,0.6,2,59.1,5.6,
서귀포,2023.12.18,제주성읍리태양광,1.994,2.500679,4.3,0.1,1.2,66.1,0.7,
서귀포,2023.12.19,제주성읍리태양광,1.994,1.372553,6.5,0,1.1,70,0,
서귀포,2023.12.20,제주성읍리태양광,1.994,4.342565,4.4,0,2.9,56.4,6.3,
서귀포,2023.12.21,제주성읍리태양광,1.994,0.101242,0.2,4.1,1.2,77.5,4.3,
서귀포,2023.12.22,제주성읍리태양광,1.994,0.157647,0.7,2.9,0.9,76.6,4.7,
서귀포,2023.12.23,제주성읍리태양광,1.994,2.400161,3.9,0,0.7,65.6,0.9,
서귀포,2023.12.24,제주성읍리태양광,1.994,3.010505,7.1,0,1,55.1,5.2,
서귀포,2023.12.25,제주성읍리태양광,1.994,1.811512,6.1,0,1.2,55,2.9,
서귀포,2023.12.26,제주성읍리태양광,1.994,5.626889,8.6,,1.2,60.9,6.6,
서귀포,2023.12.27,제주성읍리태양광,1.994,7.567123,9.9,,1.1,70.3,7.2,
서귀포,2023.12.28,제주성읍리태양광,1.994,5.091755,10.7,,1.2,70.1,7.3,
서귀포,2023.12.29,제주성읍리태양광,1.994,6.511313,10.3,,1.4,72,6.3,
서귀포,2023.12.30,제주성읍리태양광,1.994,7.041388,11.9,1.4,1.4,79.9,5.9,
서귀포,2023.12.31,제주성읍리태양광,1.994,3.161647,9.8,0.1,2.3,61.8,4.2,
서귀포,2024.1.1,제주성읍리태양광,1.994,3.888418,9.3,0,1,63.5,2.2,
서귀포,2024.1.2,제주성읍리태양광,1.994,5.375956,9.8,,1.3,62.1,7.6,
서귀포,2024.1.3,제주성읍리태양광,1.994,5.611706,9.1,0,1.5,53.1,5.9,
서귀포,2024.1.4,제주성읍리태양광,1.994,9.129867,7.8,,1.6,61.9,9.2,
서귀포,2024.1.5,제주성읍리태양광,1.994,5.585671,11.4,,1.5,64.9,2.1,
서귀포,2024.1.6,제주성읍리태양광,1.994,10.094559,9.8,,1.5,53.6,9.2,
서귀포,2024.1.7,제주성읍리태양광,1.994,2.333629,6.3,0,1.7,51,8.8,
서귀포,2024.1.8,제주성읍리태양광,1.994,5.291345,5.4,,0.9,65.6,0.1,
서귀포,2024.1.9,제주성읍리태양광,1.994,1.608303,8.3,2.4,0.9,76.1,0,
서귀포,2024.1.10,제주성읍리태양광,1.994,8.181807,7.7,0.1,1.2,59.4,7.3,
서귀포,2024.1.11,제주성읍리태양광,1.994,10.32597,6.9,,1.7,63.4,8.5,
서귀포,2024.1.12,제주성읍리태양광,1.994,6.384038,10.1,,1.7,61.1,8.1,
서귀포,2024.1.13,제주성읍리태양광,1.994,10.41058,9.1,,1.8,58.6,9.3,
서귀포,2024.1.14,제주성읍리태양광,1.994,10.042494,11.9,0,1.9,68.5,6.3,
서귀포,2024.1.15,제주성읍리태양광,1.994,11.146032,9.1,,1.7,50.1,9.4,
서귀포,2024.1.16,제주성읍리태양광,1.994,10.175554,8.9,,1.5,53.3,8.2,
서귀포,2024.1.17,제주성읍리태양광,1.994,3.552875,14,,1.4,70,4.8,
서귀포,2024.1.18,제주성읍리태양광,1.994,2.217202,15.2,4.9,1.2,82.9,0.5,
서귀포,2024.1.19,제주성읍리태양광,1.994,0.269014,11.3,12.1,3.3,91,0,
서귀포,2024.1.20,제주성읍리태양광,1.994,0.427385,11.6,28.2,3.5,90.1,0,
서귀포,2024.1.21,제주성읍리태양광,1.994,1.724009,10.4,1.7,1.5,80,0.2,
서귀포,2024.1.22,제주성읍리태양광,1.994,1.5989,3.3,0,1.9,58.9,6.8,
서귀포,2024.1.23,제주성읍리태양광,1.994,2.439935,0.1,2,2.6,63.8,5.5,
서귀포,2024.1.24,제주성읍리태양광,1.994,0.834524,3.3,0.4,2.5,61.4,5.9,
서귀포,2024.1.25,제주성읍리태양광,1.994,4.207332,5,,0.8,66,2.9,
서귀포,2024.1.26,제주성읍리태양광,1.994,6.096222,6,,1.2,62.5,5.5,
서귀포,2024.1.27,제주성읍리태양광,1.994,9.095882,6.8,,1.3,55.8,6.3,
서귀포,2024.1.28,제주성읍리태양광,1.994,9.884844,6.8,0,1.6,52.3,9.4,
서귀포,2024.1.29,제주성읍리태양광,1.994,8.28739,6.3,,1.5,65.5,9.5,
서귀포,2024.1.30,제주성읍리태양광,1.994,1.026884,8.5,3.1,1.9,82.4,0,
서귀포,2024.1.31,제주성읍리태양광,1.994,2.23745,12.6,1.9,1.3,87.9,3.2,
서귀포,2024.2.1,제주성읍리태양광,1.994,0.37098,11.1,9.9,2.1,86.4,0,
서귀포,2024.2.2,제주성읍리태양광,1.994,0.647948,10.7,,2.5,74.3,0,
서귀포,2024.2.3,제주성읍리태양광,1.994,0.342778,10,12.6,2.8,87.5,0,
서귀포,2024.2.4,제주성읍리태양광,1.994,1.664709,11.4,13.6,3.5,82.5,2.2,
서귀포,2024.2.5,제주성읍리태양광,1.994,4.766331,10.9,9.5,2.1,77.9,4,
서귀포,2024.2.6,제주성읍리태양광,1.994,2.882509,9.8,,1.3,68,2.2,
