지점,날짜,발전기명,설비용량(MW),발전량(MWh)
서울,2024.7.31,서울태양광,1.301,4.441997
서울,2024.8.1,서울태양광,1.301,4.294834
서울,2024.8.2,서울태양광,1.301,3.49647
서울,2024.8.3,서울태양광,1.301,5.401024
서울,2024.8.4,서울태양광,1.301,5.132734
서울,2024.8.5,서울태양광,1.301,5.394396
서울,2024.8.6,서울태양광,1.301,5.590974
서울,2024.8.7,서울태양광,1.301,5.461288
서울,2024.8.8,서울태양광,1.301,3.332431
서울,2024.8.9,서울태양광,1.301,6.149373
서울,2024.8.10,서울태양광,1.301,4.095965
서울,2024.8.11,서울태양광,1.301,4.608806
서울,2024.8.12,서울태양광,1.301,5.007867
서울,2024.8.13,서울태양광,1.301,6.517943
서울,2024.8.14,서울태양광,1.301,5.095007
서울,2024.8.15,서울태양광,1.301,4.80478
서울,2024.8.16,서울태양광,1.301,5.62195
서울,2024.8.17,서울태양광,1.301,4.322798
서울,2024.8.18,서울태양광,1.301,3.504424
서울,2024.8.19,서울태양광,1.301,4.545288
서울,2024.8.20,서울태양광,1.301,4.815388
서울,2024.8.21,서울태양광,1.301,1.410639
서울,2024.8.22,서울태양광,1.301,2.067027
서울,2024.8.23,서울태양광,1.301,5.462615
서울,2024.8.24,서울태양광,1.301,2.976637
서울,2024.8.25,서울태양광,1.301,4.593981
서울,2024.8.26,서울태양광,1.301,2.45488
서울,2024.8.27,서울태양광,1.301,2.921438
서울,2024.8.28,서울태양광,1.301,6.930867
서울,2024.8.29,서울태양광,1.301,6.497091
서울,2024.8.30,서울태양광,1.301,6.918331
서울,2024.8.31,서울태양광,1.301,6.809256
서울,2024.9.1,서울태양광,1.301,5.978951
서울,2024.9.2,서울태양광,1.301,1.321812
서울,2024.9.3,서울태양광,1.301,6.066449
서울,2024.9.4,서울태양광,1.301,6.525174
서울,2024.9.5,서울태양광,1.301,1.502723
서울,2024.9.6,서울태양광,1.301,0.829101
서울,2024.9.7,서울태양광,1.301,5.03812
서울,2024.9.8,서울태양광,1.301,5.485995
서울,2024.9.9,서울태양광,1.301,5.000033
서울,2024.9.10,서울태양광,1.301,5.037155
서울,2024.9.11,서울태양광,1.301,3.667255
서울,2024.9.12,서울태양광,1.301,0.821266
서울,2024.9.13,서울태양광,1.301,1.369658
서울,2024.9.14,서울태양광,1.301,4.486592
서울,2024.9.15,서울태양광,1.301,5.663653
서울,2024.9.16,서울태양광,1.301,5.332685
서울,2024.9.17,서울태양광,1.301,4.002918
서울,2024.9.18,서울태양광,1.301,5.403798
서울,2024.9.19,서울태양광,1.301,3.405592
서울,2024.9.20,서울태양광,1.301,1.155967
서울,2024.9.21,서울태양광,1.301,1.620838
서울,2024.9.22,서울태양광,1.301,5.297372
서울,2024.9.23,서울태양광,1.301,7.242667
서울,2024.9.24,서울태양광,1.301,7.190722
서울,2024.9.25,서울태양광,1.301,4.448989
서울,2024.9.26,서울태양광,1.301,5.71343
서울,2024.9.27,서울태양광,1.301,6.232656
서울,2024.9.28,서울태양광,1.301,5.446948
서울,2024.9.29,서울태양광,1.301,6.559164
서울,2024.9.30,서울태양광,1.301,5.223732
서울,2024.10.1,서울태양광,1.301,2.375937
서울,2024.10.2,서울태양광,1.301,7.508306
서울,2024.10.3,서울태양광,1.301,5.694507
서울,2024.10.4,서울태양광,1.301,7.097073
서울,2024.10.5,서울태양광,1.301,5.854203
서울,2024.10.6,서울태양광,1.301,0.934321
서울,2024.10.7,서울태양광,1.301,3.030272
서울,2024.10.8,서울태양광,1.301,5.51685
서울,2024.10.9,서울태양광,1.301,5.185043
서울,2024.10.10,서울태양광,1.301,4.843109
서울,2024.10.11,서울태양광,1.301,5.044386
서울,2024.10.12,서울태양광,1.301,6.612677
서울,2024.10.13,서울태양광,1.301,3.442109
서울,2024.10.14,서울태양광,1.301,1.338687
서울,2024.10.15,서울태양광,1.301,1.099802
서울,2024.10.16,서울태양광,1.301,4.837928
서울,2024.10.17,서울태양광,1.301,5.388851
서울,2024.10.18,서울태양광,1.301,0.239247
서울,2024.10.19,서울태양광,1.301,2.858042
서울,2024.10.20,서울태양광,1.301,6.890368
서울,2024.10.21,서울태양광,1.301,2.61506
서울,2024.10.22,서울태양광,1.301,0.197061
서울,2024.10.23,서울태양광,1.301,4.375466
서울,2024.10.24,서울태양광,1.301,6.261703
서울,2024.10.25,서울태양광,1.301,5.55096
서울,2024.10.26,서울태양광,1.301,6.309072
서울,2024.10.27,서울태양광,1.301,1.525983
서울,2024.10.28,서울태양광,1.301,3.71691
서울,2024.10.29,서울태양광,1.301,1.851765
서울,2024.10.30,서울태양광,1.301,5.933633
서울,2024.10.31,서울태양광,1.301,5.629301
서울,2024.11.1,서울태양광,1.301,1.75414
서울,2024.11.2,서울태양광,1.301,5.593144
서울,2024.11.3,서울태양광,1.301,5.476958
서울,2024.11.4,서울태양광,1.301,4.122122
서울,2024.11.5,서울태양광,1.301,5.497087
서울,2024.11.6,서울태양광,1.301,6.344384
서울,2024.11.7,서울태양광,1.301,6.177455
서울,2024.11.8,서울태양광,1.301,5.824315
서울,2024.11.9,서울태양광,1.301,5.423322
서울,2024.11.10,서울태양광,1.301,4.786583
서울,2024.11.11,서울태양광,1.301,5.291587
서울,2024.11.12,서울태양광,1.301,5.36788
서울,2024.11.13,서울태양광,1.301,5.096455
서울,2024.11.14,서울태양광,1.301,0.925641
서울,2024.11.15,서울태양광,1.301,3.954468
서울,2024.11.16,서울태양광,1.301,2.183213
서울,2024.11.17,서울태양광,1.301,3.614826
서울,2024.11.18,서울태양광,1.301,6.268815
서울,2024.11.19,서울태양광,1.301,4.077046
서울,2024.11.20,서울태양광,1.301,1.354716
서울,2024.11.21,서울태양광,1.301,2.660499
서울,2024.11.22,서울태양광,1.301,5.698606
서울,2024.11.23,서울태양광,1.301,5.23277
서울,2024.11.24,서울태양광,1.301,5.284235
서울,2024.11.25,서울태양광,1.301,3.974716
서울,2024.11.26,서울태양광,1.301,1.994229
서울,2024.11.27,서울태양광,1.301,0.00229
서울,2024.11.28,서울태양광,1.301,2.450542
서울,2024.11.29,서울태양광,1.301,3.163696
서울,2024.11.30,서울태양광,1.301,1.754863
세종,2023.1.1,세종태양광,0.327,0.8936
세종,2023.1.2,세종태양광,0.327,1.0592
세종,2023.1.3,세종태양광,0.327,1.0646
세종,2023.1.4,세종태양광,0.327,0.9592
세종,2023.1.5,세종태양광,0.327,0.6482
세종,2023.1.6,세종태양광,0.327,0.7402
세종,2023.1.7,세종태양광,0.327,0.8236
세종,2023.1.8,세종태양광,0.327,0.9324
세종,2023.1.9,세종태양광,0.327,0.4558
세종,2023.1.10,세종태양광,0.327,1.0368
세종,2023.1.11,세종태양광,0.327,0.9958
세종,2023.1.12,세종태양광,0.327,1.0092
세종,2023.1.13,세종태양광,0.327,0.132
세종,2023.1.14,세종태양광,0.327,0.0574
세종,2023.1.15,세종태양광,0.327,0.0834
세종,2023.1.16,세종태양광,0.327,1.0748
세종,2023.1.17,세종태양광,0.327,0.84
세종,2023.1.18,세종태양광,0.327,0.7054
세종,2023.1.19,세종태양광,0.327,0.929
세종,2023.1.20,세종태양광,0.327,1.0528
세종,2023.1.21,세종태양광,0.327,0.9498
세종,2023.1.22,세종태양광,0.327,0.4322
세종,2023.1.23,세종태양광,0.327,1.2542
세종,2023.1.24,세종태양광,0.327,0.7186
세종,2023.1.25,세종태양광,0.327,1.322
세종,2023.1.26,세종태양광,0.327,0.0862
세종,2023.1.27,세종태양광,0.327,0.946
세종,2023.1.28,세종태양광,0.327,1.0092
세종,2023.1.29,세종태양광,0.327,1.0214
세종,2023.1.30,세종태양광,0.327,1.2742
세종,2023.1.31,세종태양광,0.327,1.148
세종,2023.2.1,세종태양광,0.327,1.044
세종,2023.2.2,세종태양광,0.327,0.945
세종,2023.2.3,세종태양광,0.327,1.026
세종,2023.2.4,세종태양광,0.327,1.041
세종,2023.2.5,세종태양광,0.327,1.1864
세종,2023.2.6,세종태양광,0.327,0.9662
세종,2023.2.7,세종태양광,0.327,0.9194
세종,2023.2.8,세종태양광,0.327,1.181
세종,2023.2.9,세종태양광,0.327,0.8734
세종,2023.2.10,세종태양광,0.327,0.3216
세종,2023.2.11,세종태양광,0.327,0.3712
세종,2023.2.12,세종태양광,0.327,0.3612
세종,2023.2.13,세종태양광,0.327,0.495
세종,2023.2.14,세종태양광,0.327,1.3032
세종,2023.2.15,세종태양광,0.327,0.9286
세종,2023.2.16,세종태양광,0.327,0.6412
세종,2023.2.17,세종태양광,0.327,1.0004
세종,2023.2.18,세종태양광,0.327,0.1816
세종,2023.2.19,세종태양광,0.327,1.039
세종,2023.2.20,세종태양광,0.327,1.429
세종,2023.2.21,세종태양광,0.327,1.5106
세종,2023.2.22,세종태양광,0.327,1.2942
세종,2023.2.23,세종태양광,0.327,1.3376
세종,2023.2.24,세종태양광,0.327,1.2156
세종,2023.2.25,세종태양광,0.327,1.5064
세종,2023.2.26,세종태양광,0.327,1.5508
세종,2023.2.27,세종태양광,0.327,1.5416
세종,2023.2.28,세종태양광,0.327,1.56
세종,2023.3.1,세종태양광,0.327,0.7094
세종,2023.3.2,세종태양광,0.327,1.5934
세종,2023.3.3,세종태양광,0.327,1.4968
세종,2023.3.4,세종태양광,0.327,1.055
세종,2023.3.5,세종태양광,0.327,1.3198
세종,2023.3.6,세종태양광,0.327,1.5184
세종,2023.3.7,세종태양광,0.327,1.2274
세종,2023.3.8,세종태양광,0.327,1.351
세종,2023.3.9,세종태양광,0.327,1.1276
세종,2023.3.10,세종태양광,0.327,1.302
세종,2023.3.11,세종태양광,0.327,1.2948
세종,2023.3.12,세종태양광,0.327,0.1502
세종,2023.3.13,세종태양광,0.327,1.7184
세종,2023.3.14,세종태양광,0.327,1.6902
세종,2023.3.15,세종태양광,0.327,1.1996
세종,2023.3.16,세종태양광,0.327,1.4576
세종,2023.3.17,세종태양광,0.327,0.693
세종,2023.3.18,세종태양광,0.327,1.4246
세종,2023.3.19,세종태양광,0.327,1.607
세종,2023.3.20,세종태양광,0.327,1.5718
세종,2023.3.21,세종태양광,0.327,1.642
세종,2023.3.22,세종태양광,0.327,1.3376
세종,2023.3.23,세종태양광,0.327,0.6206
세종,2023.3.24,세종태양광,0.327,1.2378
세종,2023.3.25,세종태양광,0.327,0.5862
세종,2023.3.26,세종태양광,0.327,1.7
세종,2023.3.27,세종태양광,0.327,1.7678
세종,2023.3.28,세종태양광,0.327,1.143
세종,2023.3.29,세종태양광,0.327,1.6074
세종,2023.3.30,세종태양광,0.327,1.529
세종,2023.3.31,세종태양광,0.327,1.6324
세종,2023.4.1,세종태양광,0.327,1.6044
세종,2023.4.2,세종태양광,0.327,1.7336
세종,2023.4.3,세종태양광,0.327,1.7002
세종,2023.4.4,세종태양광,0.327,0.995
세종,2023.4.5,세종태양광,0.327,0.2058
세종,2023.4.6,세종태양광,0.327,0.1364
세종,2023.4.7,세종태양광,0.327,1.686
세종,2023.4.8,세종태양광,0.327,1.8348
세종,2023.4.9,세종태양광,0.327,1.8974
세종,2023.4.10,세종태양광,0.327,1.7518
세종,2023.4.11,세종태양광,0.327,0.6366
세종,2023.4.12,세종태양광,0.327,1.8118
세종,2023.4.13,세종태양광,0.327,1.4718
세종,2023.4.14,세종태양광,0.327,1.2924
세종,2023.4.15,세종태양광,0.327,0.4654
세종,2023.4.16,세종태양광,0.327,1.0436
세종,2023.4.17,세종태양광,0.327,1.6832
세종,2023.4.18,세종태양광,0.327,0.1414
세종,2023.4.19,세종태양광,0.327,1.8122
세종,2023.4.20,세종태양광,0.327,1.0164
세종,2023.4.21,세종태양광,0.327,1.2822
세종,2023.4.22,세종태양광,0.327,1.4898
세종,2023.4.23,세종태양광,0.327,1.2888
세종,2023.4.24,세종태양광,0.327,1.2402
세종,2023.4.25,세종태양광,0.327,0.318
세종,2023.4.26,세종태양광,0.327,1.4358
세종,2023.4.27,세종태양광,0.327,1.8712
세종,2023.4.28,세종태양광,0.327,1.7086
세종,2023.4.29,세종태양광,0.327,0.2658
세종,2023.4.30,세종태양광,0.327,1.8488
세종,2023.5.1,세종태양광,0.327,1.663
세종,2023.5.2,세종태양광,0.327,1.7574
세종,2023.5.3,세종태양광,0.327,1.5794
세종,2023.5.4,세종태양광,0.327,1.2592
세종,2023.5.5,세종태양광,0.327,0.2112
세종,2023.5.6,세종태양광,0.327,0.1898
세종,2023.5.7,세종태양광,0.327,0.6208
세종,2023.5.8,세종태양광,0.327,1.8452
세종,2023.5.9,세종태양광,0.327,1.9196
세종,2023.5.10,세종태양광,0.327,1.7136
세종,2023.5.11,세종태양광,0.327,1.8098
세종,2023.5.12,세종태양광,0.327,1.293
세종,2023.5.13,세종태양광,0.327,1.5278
세종,2023.5.14,세종태양광,0.327,1.7986
세종,2023.5.15,세종태양광,0.327,1.8186
세종,2023.5.16,세종태양광,0.327,1.8138
세종,2023.5.17,세종태양광,0.327,1.8468
세종,2023.5.18,세종태양광,0.327,0.4574
세종,2023.5.19,세종태양광,0.327,1.1734
세종,2023.5.20,세종태양광,0.327,1.7662
세종,2023.5.21,세종태양광,0.327,1.2554
세종,2023.5.22,세종태양광,0.327,0.8342
세종,2023.5.23,세종태양광,0.327,1.7568
세종,2023.5.24,세종태양광,0.327,1.3158
세종,2023.5.25,세종태양광,0.327,1.7116
세종,2023.5.26,세종태양광,0.327,1.5508
세종,2023.5.27,세종태양광,0.327,0.3268
세종,2023.5.28,세종태양광,0.327,0.2156
세종,2023.5.29,세종태양광,0.327,0.388
세종,2023.5.30,세종태양광,0.327,1.405
세종,2023.5.31,세종태양광,0.327,1.8184
세종,2023.6.1,세종태양광,0.327,1.0822
세종,2023.6.2,세종태양광,0.327,1.4784
세종,2023.6.3,세종태양광,0.327,1.9442
세종,2023.6.4,세종태양광,0.327,1.8738
세종,2023.6.5,세종태양광,0.327,1.5168
세종,2023.6.6,세종태양광,0.327,1.7436
세종,2023.6.7,세종태양광,0.327,1.3206
세종,2023.6.8,세종태양광,0.327,1.395
세종,2023.6.9,세종태양광,0.327,1.6728
세종,2023.6.10,세종태양광,0.327,1.4632
세종,2023.6.11,세종태양광,0.327,1.6342
세종,2023.6.12,세종태양광,0.327,1.3972
세종,2023.6.13,세종태양광,0.327,1.7424
세종,2023.6.14,세종태양광,0.327,1.5716
세종,2023.6.15,세종태양광,0.327,1.4908
세종,2023.6.16,세종태양광,0.327,1.8262
세종,2023.6.17,세종태양광,0.327,1.67
세종,2023.6.18,세종태양광,0.327,1.6722
세종,2023.6.19,세종태양광,0.327,1.64
세종,2023.6.20,세종태양광,0.327,0.9028
세종,2023.6.21,세종태양광,0.327,0.2824
세종,2023.6.22,세종태양광,0.327,1.4244
세종,2023.6.23,세종태양광,0.327,1.3994
세종,2023.6.24,세종태양광,0.327,1.7054
세종,2023.6.25,세종태양광,0.327,1.429
세종,2023.6.26,세종태양광,0.327,0.3842
세종,2023.6.27,세종태양광,0.327,1.7246
세종,2023.6.28,세종태양광,0.327,0.8806
세종,2023.6.29,세종태양광,0.327,0.1114
세종,2023.6.30,세종태양광,0.327,0.7184
세종,2023.7.1,세종태양광,0.327,1.2386
세종,2023.7.2,세종태양광,0.327,1.0918
세종,2023.7.3,세종태양광,0.327,1.5004
세종,2023.7.4,세종태양광,0.327,0.3154
세종,2023.7.5,세종태양광,0.327,1.3194
세종,2023.7.6,세종태양광,0.327,1.543
세종,2023.7.7,세종태양광,0.327,0.2564
세종,2023.7.8,세종태양광,0.327,0.9586
세종,2023.7.9,세종태양광,0.327,0.6588
세종,2023.7.10,세종태양광,0.327,1.4418
세종,2023.7.11,세종태양광,0.327,0.5124
세종,2023.7.12,세종태양광,0.327,1.1006
세종,2023.7.13,세종태양광,0.327,0.2022
세종,2023.7.14,세종태양광,0.327,0.099
세종,2023.7.15,세종태양광,0.327,0.1022
세종,2023.7.16,세종태양광,0.327,0.6082
세종,2023.7.17,세종태양광,0.327,1.1726
세종,2023.7.18,세종태양광,0.327,0.2126
세종,2023.7.19,세종태양광,0.327,1.5282
세종,2023.7.20,세종태양광,0.327,1.336
세종,2023.7.21,세종태양광,0.327,1.5018
세종,2023.7.22,세종태양광,0.327,0.8792
세종,2023.7.23,세종태양광,0.327,0.1288
세종,2023.7.24,세종태양광,0.327,0.8788
세종,2023.7.25,세종태양광,0.327,0.8454
세종,2023.7.26,세종태양광,0.327,1.3096
세종,2023.7.27,세종태양광,0.327,1.5556
세종,2023.7.28,세종태양광,0.327,1.705
세종,2023.7.29,세종태양광,0.327,1.5932
세종,2023.7.30,세종태양광,0.327,1.2706
세종,2023.7.31,세종태양광,0.327,1.1058
세종,2023.8.1,세종태양광,0.327,1.5108
세종,2023.8.2,세종태양광,0.327,1.218
세종,2023.8.3,세종태양광,0.327,1.5462
세종,2023.8.4,세종태양광,0.327,1.5182
세종,2023.8.5,세종태양광,0.327,1.335
세종,2023.8.6,세종태양광,0.327,1.452
세종,2023.8.7,세종태양광,0.327,1.3694
세종,2023.8.8,세종태양광,0.327,1.3564
세종,2023.8.9,세종태양광,0.327,0.7174
세종,2023.8.10,세종태양광,0.327,0.1406
세종,2023.8.11,세종태양광,0.327,0.9746
세종,2023.8.12,세종태양광,0.327,0.8368
세종,2023.8.13,세종태양광,0.327,1.1888
세종,2023.8.14,세종태양광,0.327,1.5146
세종,2023.8.15,세종태양광,0.327,1.432
세종,2023.8.16,세종태양광,0.327,1.0844
세종,2023.8.17,세종태양광,0.327,1.4734
세종,2023.8.18,세종태양광,0.327,1.4898
세종,2023.8.19,세종태양광,0.327,1.3956
세종,2023.8.20,세종태양광,0.327,1.2944
세종,2023.8.21,세종태양광,0.327,1.3384
세종,2023.8.22,세종태양광,0.327,0.8784
세종,2023.8.23,세종태양광,0.327,0.79
세종,2023.8.24,세종태양광,0.327,0.6198
세종,2023.8.25,세종태양광,0.327,1.4838
세종,2023.8.26,세종태양광,0.327,1.4502
세종,2023.8.27,세종태양광,0.327,1.1018
세종,2023.8.28,세종태양광,0.327,0.5644
세종,2023.8.29,세종태양광,0.327,0.3144
세종,2023.8.30,세종태양광,0.327,0.1882
세종,2023.8.31,세종태양광,0.327,0.9368
세종,2023.9.1,세종태양광,0.327,1.302
세종,2023.9.2,세종태양광,0.327,1.5468
세종,2023.9.3,세종태양광,0.327,1.3508
세종,2023.9.4,세종태양광,0.327,0.9318
세종,2023.9.5,세종태양광,0.327,1.0338
세종,2023.9.6,세종태양광,0.327,1.4282
세종,2023.9.7,세종태양광,0.327,1.5884
세종,2023.9.8,세종태양광,0.327,1.5858
세종,2023.9.9,세종태양광,0.327,1.525
세종,2023.9.10,세종태양광,0.327,1.4238
세종,2023.9.11,세종태양광,0.327,1.312
세종,2023.9.12,세종태양광,0.327,0.999
세종,2023.9.13,세종태양광,0.327,0.2184
세종,2023.9.14,세종태양광,0.327,0.567
세종,2023.9.15,세종태양광,0.327,0.4148
세종,2023.9.16,세종태양광,0.327,0.5168
세종,2023.9.17,세종태양광,0.327,1.0114
세종,2023.9.18,세종태양광,0.327,1.0642
세종,2023.9.19,세종태양광,0.327,0.8254
세종,2023.9.20,세종태양광,0.327,0.0758
세종,2023.9.21,세종태양광,0.327,0.3446
세종,2023.9.22,세종태양광,0.327,1.4342
세종,2023.9.23,세종태양광,0.327,1.0102
세종,2023.9.24,세종태양광,0.327,1.4188
세종,2023.9.25,세종태양광,0.327,0.8714
세종,2023.9.26,세종태양광,0.327,0.1322
세종,2023.9.27,세종태양광,0.327,0.4784
세종,2023.9.28,세종태양광,0.327,0.9942
세종,2023.9.29,세종태양광,0.327,0.7294
세종,2023.9.30,세종태양광,0.327,1.1238
세종,2023.10.1,세종태양광,0.327,1.5472
세종,2023.10.2,세종태양광,0.327,1.4768
세종,2023.10.3,세종태양광,0.327,0.5498
세종,2023.10.4,세종태양광,0.327,1.134
세종,2023.10.5,세종태양광,0.327,1.5414
세종,2023.10.6,세종태양광,0.327,1.3202
세종,2023.10.7,세종태양광,0.327,0.8032
세종,2023.10.8,세종태양광,0.327,0.6102
세종,2023.10.9,세종태양광,0.327,0.8774
세종,2023.10.10,세종태양광,0.327,1.2174
세종,2023.10.11,세종태양광,0.327,1.3254
세종,2023.10.12,세종태양광,0.327,1.31
세종,2023.10.13,세종태양광,0.327,0.8308
세종,2023.10.14,세종태양광,0.327,0.9148
세종,2023.10.15,세종태양광,0.327,0.9032
세종,2023.10.16,세종태양광,0.327,1.2338
세종,2023.10.17,세종태양광,0.327,1.3692
세종,2023.10.18,세종태양광,0.327,1.1512
세종,2023.10.19,세종태양광,0.327,0.2706
세종,2023.10.20,세종태양광,0.327,1.1812
세종,2023.10.21,세종태양광,0.327,1.1588
세종,2023.10.22,세종태양광,0.327,1.1874
세종,2023.10.23,세종태양광,0.327,1.1196
세종,2023.10.24,세종태양광,0.327,0.9284
세종,2023.10.25,세종태양광,0.327,1.0518
세종,2023.10.26,세종태양광,0.327,0.8954
세종,2023.10.27,세종태양광,0.327,0.8092
세종,2023.10.28,세종태양광,0.327,0.9384
세종,2023.10.29,세종태양광,0.327,1.1932
세종,2023.10.30,세종태양광,0.327,1.0826
세종,2023.10.31,세종태양광,0.327,0.8878
세종,2023.11.1,세종태양광,0.327,0.5714
세종,2023.11.2,세종태양광,0.327,1.1326
세종,2023.11.3,세종태양광,0.327,0.9596
세종,2023.11.4,세종태양광,0.327,0.253
세종,2023.11.5,세종태양광,0.327,0.498
세종,2023.11.6,세종태양광,0.327,0.6294
세종,2023.11.7,세종태양광,0.327,1.1016
세종,2023.11.8,세종태양광,0.327,1.141
세종,2023.11.9,세종태양광,0.327,0.5836
세종,2023.11.10,세종태양광,0.327,1.1938
세종,2023.11.11,세종태양광,0.327,0.591
세종,2023.11.12,세종태양광,0.327,0.5984
세종,2023.11.13,세종태양광,0.327,1.209
세종,2023.11.14,세종태양광,0.327,0.7436
세종,2023.11.15,세종태양광,0.327,0.931
세종,2023.11.16,세종태양광,0.327,0.0962
세종,2023.11.17,세종태양광,0.327,0.5392
세종,2023.11.18,세종태양광,0.327,0.7564
세종,2023.11.19,세종태양광,0.327,0.8398
세종,2023.11.20,세종태양광,0.327,1.126
세종,2023.11.21,세종태양광,0.327,1.1048
세종,2023.11.22,세종태양광,0.327,1.0576
세종,2023.11.23,세종태양광,0.327,0.9004
세종,2023.11.24,세종태양광,0.327,0.983
세종,2023.11.25,세종태양광,0.327,1.1324
세종,2023.11.26,세종태양광,0.327,0.6144
세종,2023.11.27,세종태양광,0.327,0.2464
세종,2023.11.28,세종태양광,0.327,0.9238
세종,2023.11.29,세종태양광,0.327,0.5854
세종,2023.11.30,세종태양광,0.327,1.0604
세종,2023.12.1,세종태양광,0.327,1.042
세종,2023.12.2,세종태양광,0.327,0.4918
세종,2023.12.3,세종태양광,0.327,1.003
세종,2023.12.4,세종태양광,0.327,1.0094
세종,2023.12.5,세종태양광,0.327,0.6066
세종,2023.12.6,세종태양광,0.327,0.4458
세종,2023.12.7,세종태양광,0.327,0.9188
세종,2023.12.8,세종태양광,0.327,0.8524
세종,2023.12.9,세종태양광,0.327,0.7104
세종,2023.12.10,세종태양광,0.327,0.572
세종,2023.12.11,세종태양광,0.327,0.0384
세종,2023.12.12,세종태양광,0.327,0.314
세종,2023.12.13,세종태양광,0.327,0.6198
세종,2023.12.14,세종태양광,0.327,0.0722
세종,2023.12.15,세종태양광,0.327,0.0318
세종,2023.12.16,세종태양광,0.327,0.5682
세종,2023.12.17,세종태양광,0.327,0.5928
세종,2023.12.18,세종태양광,0.327,0.7054
세종,2023.12.19,세종태양광,0.327,0.301
세종,2023.12.20,세종태양광,0.327,0.3064
세종,2023.12.21,세종태양광,0.327,0.5898
세종,2023.12.22,세종태양광,0.327,1.055
세종,2023.12.23,세종태양광,0.327,1.0114
세종,2023.12.24,세종태양광,0.327,0.4848
세종,2023.12.25,세종태양광,0.327,0.566
세종,2023.12.26,세종태양광,0.327,0.716
세종,2023.12.27,세종태양광,0.327,0.8434
세종,2023.12.28,세종태양광,0.327,0.512
세종,2023.12.29,세종태양광,0.327,0.49
세종,2023.12.30,세종태양광,0.327,0.1282
세종,2023.12.31,세종태양광,0.327,0.0464
세종,2024.1.1,세종태양광,0.327,0.5674
세종,2024.1.2,세종태양광,0.327,0.1902
세종,2024.1.3,세종태양광,0.327,0.3136
세종,2024.1.4,세종태양광,0.327,0.874
세종,2024.1.5,세종태양광,0.327,0.3334
세종,2024.1.6,세종태양광,0.327,1.0114
세종,2024.1.7,세종태양광,0.327,0.7998
세종,2024.1.8,세종태양광,0.327,1.0922
세종,2024.1.9,세종태양광,0.327,0.384
세종,2024.1.10,세종태양광,0.327,0.18
세종,2024.1.11,세종태양광,0.327,0.4674
세종,2024.1.12,세종태양광,0.327,0.9752
세종,2024.1.13,세종태양광,0.327,1.0336
세종,2024.1.14,세종태양광,0.327,0.467
세종,2024.1.15,세종태양광,0.327,1.1508
세종,2024.1.16,세종태양광,0.327,0.9322
세종,2024.1.17,세종태양광,0.327,0.1028
세종,2024.1.18,세종태양광,0.327,0.2656
세종,2024.1.19,세종태양광,0.327,0.6672
세종,2024.1.20,세종태양광,0.327,0.0734
세종,2024.1.21,세종태양광,0.327,0.4672
세종,2024.1.22,세종태양광,0.327,0.5802
세종,2024.1.23,세종태양광,0.327,0.7338
세종,2024.1.24,세종태양광,0.327,0.9746
세종,2024.1.25,세종태양광,0.327,1.1994
세종,2024.1.26,세종태양광,0.327,0.5152
세종,2024.1.27,세종태양광,0.327,1.1416
세종,2024.1.28,세종태양광,0.327,0.6508
세종,2024.1.29,세종태양광,0.327,1.0926
세종,2024.1.30,세종태양광,0.327,1.1258
세종,2024.1.31,세종태양광,0.327,0.849
세종,2024.2.1,세종태양광,0.327,0.3618
세종,2024.2.2,세종태양광,0.327,0.9906
세종,2024.2.3,세종태양광,0.327,0.3602
세종,2024.2.4,세종태양광,0.327,0.475
세종,2024.2.5,세종태양광,0.327,0.2124
세종,2024.2.6,세종태양광,0.327,0.1774
세종,2024.2.7,세종태양광,0.327,0.7276
세종,2024.2.8,세종태양광,0.327,1.2504
세종,2024.2.9,세종태양광,0.327,1.2252
세종,2024.2.10,세종태양광,0.327,0.777
세종,2024.2.11,세종태양광,0.327,0.6986
세종,2024.2.12,세종태양광,0.327,1.3242
세종,2024.2.13,세종태양광,0.327,1.0466
세종,2024.2.14,세종태양광,0.327,0.4922
세종,2024.2.15,세종태양광,0.327,0.0906
세종,2024.2.16,세종태양광,0.327,1.3794
세종,2024.2.17,세종태양광,0.327,1.4026
세종,2024.2.18,세종태양광,0.327,0.1952
세종,2024.2.19,세종태양광,0.327,0.1988
세종,2024.2.20,세종태양광,0.327,0.114
세종,2024.2.21,세종태양광,0.327,0.0944
세종,2024.2.22,세종태양광,0.327,0.2348
세종,2024.2.23,세종태양광,0.327,1.1394
세종,2024.2.24,세종태양광,0.327,0.6192
세종,2024.2.25,세종태양광,0.327,0.2776
세종,2024.2.26,세종태양광,0.327,1.4298
세종,2024.2.27,세종태양광,0.327,1.1444
세종,2024.2.28,세종태양광,0.327,0.8294
세종,2024.2.29,세종태양광,0.327,0.2936
세종,2024.3.1,세종태양광,0.327,1.564
세종,2024.3.2,세종태양광,0.327,1.444
세종,2024.3.3,세종태양광,0.327,1.0416
세종,2024.3.4,세종태양광,0.327,0.8882
세종,2024.3.5,세종태양광,0.327,0.1288
세종,2024.3.6,세종태양광,0.327,1.0514
세종,2024.3.7,세종태양광,0.327,1.1372
세종,2024.3.8,세종태양광,0.327,1.5552
세종,2024.3.9,세종태양광,0.327,1.6292
세종,2024.3.10,세종태양광,0.327,1.6038
세종,2024.3.11,세종태양광,0.327,0.6746
세종,2024.3.12,세종태양광,0.327,0.4004
세종,2024.3.13,세종태양광,0.327,1.6172
세종,2024.3.14,세종태양광,0.327,1.5844
